ISO 3166-1 numeric code,Location,Year,Sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
418,         Lao,1986,Female,324.126,269.432,236.884,201.302,167.327,134.281,108.079,88.082,73.234,66.135,59.194,52.918,43.479,33.096,22.668,12.943,0,0,0,0,0
418,         Lao,1986,Male,334.627,278.183,244.048,206.629,170.835,136.154,109.381,81.692,67.8,63.18,56.21,47.925,37.453,26.895,17.217,9.133,0,0,0,0,0
418,         Lao,1989,Both,726.712,593.227,514.633,449.597,373.607,305.85,242.554,193.879,151.512,130.778,119.64,103.374,86.283,64.084,43.145,24.458,0,0,0,0,0
418,         Lao,1989,Female,356.997,291.773,253.135,221.482,184.527,151.527,120.474,97.396,79.607,67.587,61.418,53.798,46.182,35.197,24.429,14.311,0,0,0,0,0
418,         Lao,1989,Male,369.718,301.459,261.5,228.116,189.081,154.325,122.082,96.484,71.902,63.19,58.221,49.575,40.099,28.884,18.713,10.144,0,0,0,0,0
418,         Lao,1992,Both,801.289,651.681,551.572,481.956,408.344,336.386,270.265,216.283,169.789,136.842,121.673,107.029,89.686,68.817,46.495,26.966,12.247,4.042,0.883,0.114,0.004
418,         Lao,1992,Female,393.653,320.65,271.56,237.887,202.407,167.353,134.871,107.851,87.545,71.882,62.935,55.534,47.674,37.662,26.213,15.72,7.397,2.535,0.578,0.078,0.003
418,         Lao,1992,Male,407.639,331.031,280.012,244.069,205.939,169.032,135.394,108.432,82.243,64.958,58.738,51.495,42.012,31.153,20.282,11.247,4.849,1.505,0.304,0.035,0.001
418,         Lao,1995,Both,838.614,719.724,599.427,514.473,441.939,364.049,297.95,236.556,191.296,148.725,124.528,110.983,92.677,73.476,50.191,29.177,13.158,4.072,0.815,0.088,0.005
418,         Lao,1995,Female,412.359,354.315,295.405,254.068,219.942,182.377,149.801,119.159,96.441,78.547,65.189,57.766,48.938,40.075,28.236,17.008,7.98,2.582,0.544,0.064,0.004
418,         Lao,1995,Male,426.255,365.41,304.023,260.405,221.997,181.671,148.148,117.396,94.857,70.179,59.339,53.216,43.74,33.401,21.955,12.168,5.177,1.49,0.27,0.024,0.001
418,         Lao,1998,Both,827.196,782.936,661.391,548.421,465.137,388.366,316.479,258.739,209.301,167.908,132.047,112.637,96.541,76.015,54.222,31.847,15.089,5.137,1.166,0.181,0.007
418,         Lao,1998,Female,406.287,385.315,325.849,270.894,231.323,195.074,159.921,130.945,105.645,86.313,70.278,59.089,50.88,41.091,30.353,18.426,9.065,3.219,0.766,0.124,0.005
418,         Lao,1998,Male,420.916,397.627,335.545,277.529,233.813,193.291,156.559,127.793,103.657,81.593,61.765,53.545,45.659,34.921,23.866,13.419,6.022,1.918,0.401,0.057,0.002
418,         Lao,2001,Both,776.093,814.005,728.594,599.947,493.374,412.855,337.345,278.771,227.847,187.166,146.164,117.246,99.846,79.37,57.713,34.779,16.476,5.619,1.207,0.143,0.008
418,         Lao,2001,Female,380.956,400.891,359.301,296.898,245.999,208.129,171.345,141.866,115.872,94.805,77.241,62.353,52.884,42.695,32.138,20.071,9.883,3.525,0.802,0.102,0.006
418,         Lao,2001,Male,395.14,413.116,369.294,303.049,247.375,204.725,165.998,136.904,111.975,92.361,68.921,54.891,46.961,36.675,25.574,14.71,6.593,2.095,0.406,0.042,0.002
418,         Lao,2004,Both,753.361,785.205,784.349,664.437,529.391,430.702,361.038,299.334,250.949,204.405,165.583,126.499,102.087,83.381,60.11,37.835,18.005,6.254,1.452,0.218,0.01
418,         Lao,2004,Female,370.112,387.053,387.546,329.553,265.74,219.441,185.285,153.154,128.019,104.195,85.036,68.164,54.589,44.883,33.226,21.772,10.754,3.903,0.951,0.151,0.008
418,         Lao,2004,Male,383.239,398.143,396.798,334.88,263.65,211.263,175.754,146.184,122.931,100.211,80.548,58.34,47.501,38.501,26.886,16.066,7.251,2.351,0.501,0.065,0.002
418,         Lao,2007,Both,761.52,750.005,785.749,726.985,589.609,468.732,388.617,325.815,273.771,225.92,183.567,142.243,108.097,85.935,63.539,40.261,20.263,7.207,1.701,0.24,0.011
418,         Lao,2007,Female,373.664,369.322,388.051,359.888,294.419,238.076,200.106,167.789,140.172,115.581,93.729,75.18,58.697,46.531,34.979,22.969,12.041,4.469,1.115,0.168,0.009
418,         Lao,2007,Male,387.842,380.671,397.689,367.089,295.187,230.658,188.52,158.032,133.603,110.339,89.841,67.068,49.405,39.409,28.563,17.297,8.224,2.738,0.588,0.074,0.002
418,         Lao,2010,Both,778.501,732.523,755.646,763.999,651.929,519.663,422.716,358.245,298.486,250.76,202.172,161.665,119.48,89.865,67.359,42.55,21.584,7.359,1.571,0.188,0.013
418,         Lao,2010,Female,381.181,359.691,372.355,377.444,323.333,261.112,216.127,184.762,153.341,128.381,103.744,83.328,65.024,49.146,37.178,24.163,12.818,4.577,1.039,0.134,0.01
418,         Lao,2010,Male,397.32,372.832,383.292,386.555,328.596,258.549,206.59,173.483,145.145,122.378,98.426,78.337,54.456,40.719,30.182,18.387,8.768,2.782,0.533,0.054,0.003
418,         Lao,2013,Both,783.128,741.624,721.98,734.593,692.343,577.013,468.669,389.175,328.69,273.13,224.62,177.824,135.575,96.313,69.244,45.55,23.51,9.011,2.195,0.355,0.015
418,         Lao,2013,Female,383.292,363.439,355.07,362.632,342.739,287.496,237.198,200.074,169.596,140.313,115.467,91.783,71.792,53.499,38.436,25.738,13.775,5.538,1.416,0.241,0.011
418,         Lao,2013,Male,399.836,378.186,366.91,371.963,349.603,289.518,231.469,189.103,159.093,132.817,109.153,86.04,63.783,42.814,30.808,19.812,9.735,3.474,0.779,0.113,0.004
418,         Lao,2016,Both,765.61,762.386,720.406,709.694,701.45,623.306,521.006,427.927,360.813,299.714,248.454,197.288,152.949,108.279,73.706,48.026,25.157,9.585,2.297,0.283,0.017
418,         Lao,2016,Female,374.869,373.23,353.522,349.729,347.041,309.234,261.137,218.247,186.232,154.615,127.978,102.237,79.821,59.587,41.442,27.286,14.697,5.866,1.491,0.196,0.013
418,         Lao,2016,Male,390.741,389.156,366.884,359.965,354.412,314.071,259.868,209.679,174.581,145.1,120.477,95.05,73.129,48.692,32.263,20.74,10.46,3.719,0.806,0.087,0.004
418,         Lao,2019,Both,764.739,762.52,744.688,702.019,694.726,665.728,572.233,475.847,393.454,331.543,271.524,220.572,169.002,124.256,80.842,50.149,27.076,10.228,2.656,0.421,0.019
418,         Lao,2019,Female,374.437,373.362,364.863,345.134,343.108,329.888,284.757,240.149,202.079,171.621,140.336,114.406,88.628,66.487,46.022,28.711,15.808,6.212,1.703,0.286,0.014
418,         Lao,2019,Male,390.303,389.158,379.824,356.884,351.618,335.841,287.476,235.699,191.374,159.922,131.189,106.167,80.374,57.77,34.82,21.439,11.268,4.016,0.954,0.136,0.005
458,         Malaysia,1950,Both,   1 019.701,752.1,727,579.501,516.7,440.001,402.9,341.701,323.401,226.699,195.201,137.5,138.6,109,97.901,63.301,0,0,0,0,0
458,         Malaysia,1950,Female,511.2,373,358.301,292.5,254.5,218.699,194.301,156,146.699,95,88.1,64.001,66.599,50,46.399,30.899,0,0,0,0,0
458,         Malaysia,1950,Male,508.5,379.1,368.7,286.999,262.201,221.299,208.6,185.7,176.7,131.699,107.099,73.499,72,59.001,51.501,32.4,0,0,0,0,0
458,         Malaysia,1953,Both,   1 197.655,864.913,721.744,668.701,537.047,476.599,414.093,368.209,324.865,276.963,198.631,160.712,120.614,110.837,87.178,66.814,0,0,0,0,0
458,         Malaysia,1953,Female,597.681,436.553,355.81,333.122,270.024,235.624,205.029,174.264,148.289,123.295,85.253,74.71,57.977,53.106,40.36,32.766,0,0,0,0,0
458,         Malaysia,1953,Male,600.02,428.413,365.944,335.603,267.052,240.985,209.074,193.921,176.536,153.621,113.331,85.984,62.632,57.724,46.81,34.049,0,0,0,0,0
458,         Malaysia,1956,Both,   1 331.689,   1 052.344,759.231,718.207,587.633,509.55,434.269,392.408,330.652,309.69,221.427,179.099,123.473,104.945,81.098,64.387,0,0,0,0,0
458,         Malaysia,1956,Female,654.305,536.813,378.841,353.22,296.104,252.331,216.158,191.373,152.88,142.234,95.149,81.007,58.496,51.525,37.625,31.061,0,0,0,0,0
458,         Malaysia,1956,Male,677.383,515.559,380.398,364.988,291.541,257.222,218.116,201.033,177.758,167.443,126.26,98.082,64.975,53.422,43.47,33.325,0,0,0,0,0
458,         Malaysia,1959,Both,   1 435.931,   1 211.462,915.104,702.311,681.114,531.87,474.828,402.792,362.509,305.405,273.678,182.333,148.639,96.176,81.617,55.323,0,0,0,0,0
458,         Malaysia,1959,Female,701.94,605.681,466.139,345.768,336.79,268.476,233.966,200.253,173.751,139.908,124.887,78.288,70.02,46.704,39.098,25.557,0,0,0,0,0
458,         Malaysia,1959,Male,733.992,605.778,448.965,356.543,344.324,263.393,240.862,202.538,188.757,165.495,148.792,104.044,78.62,49.47,42.518,29.766,0,0,0,0,0
458,         Malaysia,1962,Both,   1 566.754,   1 349.333,   1 084.952,790.547,699.42,605.243,501.943,433.168,380.933,324.125,290.086,218.422,157.478,109.365,76.824,55.127,0,0,0,0,0
458,         Malaysia,1962,Female,764.38,663.889,548.882,397.524,343.305,303.17,250.206,214.912,187.581,152.221,134.168,97.113,70.986,53.107,37.622,26.041,0,0,0,0,0
458,         Malaysia,1962,Male,802.378,685.444,536.057,393.018,356.116,302.069,251.734,218.253,193.354,171.91,155.925,121.317,86.497,56.258,39.203,29.087,0,0,0,0,0
458,         Malaysia,1965,Both,   1 713.265,   1 450.561,   1 236.719,957.749,704.162,682.441,535.188,471.796,395.385,354.39,290.185,261.539,168.31,128.874,75.147,56.887,0,0,0,0,0
458,         Malaysia,1965,Female,834.682,709.302,614.185,488.417,348.686,336.553,270.653,232.937,197.405,172.315,134.6,121.838,73.74,61.416,37.565,28.105,0,0,0,0,0
458,         Malaysia,1965,Male,878.581,741.259,622.535,469.333,355.478,345.888,264.533,238.858,197.978,182.075,155.584,139.702,94.57,67.456,37.582,28.783,0,0,0,0,0
458,         Malaysia,1968,Both,   1 732.220,   1 584.099,   1 334.257,   1 110.798,827.068,676.555,622.226,491.193,431.612,366.712,315.923,262.907,208.546,133.744,96.351,54.33,0,0,0,0,0
458,         Malaysia,1968,Female,843.721,775.131,662.261,559.915,417.208,330.297,308.649,246.233,213.168,182.423,151.633,123.099,96.585,60.754,48.16,27.973,0,0,0,0,0
458,         Malaysia,1968,Male,888.507,808.972,671.993,550.873,409.852,346.261,313.575,244.956,218.444,184.288,164.294,139.812,111.966,72.995,48.19,26.354,0,0,0,0,0
458,         Malaysia,1971,Both,   1 675.512,   1 705.087,   1 446.039,   1 231.414,984.116,723.978,679.368,543.353,465.778,389.274,340.385,271.76,233.191,150.368,109.267,63.373,0,0,0,0,0
458,         Malaysia,1971,Female,816.865,829.974,718.966,619.566,500.174,356.254,330.948,272.103,229.916,194.199,168.046,129.361,111.379,68.651,53.285,32.932,0,0,0,0,0
458,         Malaysia,1971,Male,858.651,875.118,727.071,611.842,483.936,367.725,348.422,271.249,235.862,195.072,172.337,142.401,121.813,81.719,55.983,30.438,0,0,0,0,0
458,         Malaysia,1974,Both,   1 766.745,   1 686.027,   1 585.574,   1 305.524,   1 111.738,866.117,680.256,646.321,489.822,430.965,352.055,299.349,230.066,183.601,106.585,77.931,0,0,0,0,0
458,         Malaysia,1974,Female,859.787,821.004,780.57,662.498,565.685,436.54,328.141,315.815,245.317,212.091,176.527,147.016,110.276,88.616,49.533,40.263,0,0,0,0,0
458,         Malaysia,1974,Male,906.954,865.019,805.003,643.031,546.058,429.579,352.115,330.504,244.505,218.874,175.529,152.334,119.79,94.984,57.053,37.67,0,0,0,0,0
458,         Malaysia,1977,Both,   1 881.264,   1 709.409,   1 654.251,   1 450.099,   1 215.123,   1 004.593,760.03,676.658,568.162,458.67,384.878,319.134,249.635,194.911,126.693,75.806,0,0,0,0,0
458,         Malaysia,1977,Female,915.343,832.462,807.479,726.257,620.935,512.443,374.963,326.122,281.356,227.631,191.743,159.983,122.126,95.296,60.665,37.422,0,0,0,0,0
458,         Malaysia,1977,Male,965.915,876.941,846.766,723.846,594.198,492.156,385.066,350.532,286.808,231.037,193.133,159.153,127.508,99.612,66.028,38.385,0,0,0,0,0
458,         Malaysia,1980,Both,   1 980.120,   1 797.567,   1 671.328,   1 605.307,   1 328.673,   1 133.359,901.319,686.77,655.25,495.799,426.46,340.227,280.709,202.631,153.087,78.521,0,0,0,0,0
458,         Malaysia,1980,Female,964.484,875.731,814.411,788.212,675.19,579.08,457.214,332.516,318.607,248.497,210.722,171.852,140.581,99.46,76.181,37.604,0,0,0,0,0
458,         Malaysia,1980,Male,   1 015.634,921.837,856.916,817.098,653.482,554.279,444.105,354.254,336.644,247.303,215.741,168.374,140.127,103.172,76.904,40.917,0,0,0,0,0
458,         Malaysia,1983,Both,   2 120.315,   1 887.455,   1 723.993,   1 639.543,   1 493.828,   1 229.710,   1 032.997,790.708,655.456,586.688,445.348,374.995,293.038,223.835,155.544,99.878,0,0,0,0,0
458,         Malaysia,1983,Female,   1 032.079,920.369,840.332,800.879,743.773,629.901,528.546,395.637,316.293,289.642,223.825,187.494,149.55,112.428,77.718,50.342,0,0,0,0,0
458,         Malaysia,1983,Male,   1 088.214,967.068,883.645,838.651,750.06,599.838,504.473,395.079,339.15,297.045,221.527,187.505,143.494,111.408,77.826,49.535,0,0,0,0,0
458,         Malaysia,1986,Both,   2 280.504,   2 016.747,   1 820.367,   1 664.644,   1 611.666,   1 374.014,   1 169.609,941.957,700.95,645.589,499.766,408.893,315.571,244.164,165.813,111.785,0,0,0,0,0
458,         Malaysia,1986,Female,   1 108.040,983.763,888.619,814.065,790.99,691.921,593.969,477.926,341.975,313.467,250.607,204.165,160.993,125.012,83.715,57.572,0,0,0,0,0
458,         Malaysia,1986,Male,   1 172.450,   1 032.975,931.742,850.572,820.672,682.102,575.652,464.04,358.971,332.118,249.161,204.73,154.584,119.154,82.098,54.215,0,0,0,0,0
458,         Malaysia,1989,Both,   2 402.773,   2 189.506,   1 954.549,   1 781.698,   1 617.030,   1 566.256,   1 325.651,   1 132.232,866.591,657.792,599.019,438.015,358.794,254.121,188.506,116.576,0,0,0,0,0
458,         Malaysia,1989,Female,   1 166.320,   1 066.131,957.209,874.814,797.825,771.619,658.339,560.489,428.827,314.322,292.923,220.441,179.511,131.585,96.581,59.884,0,0,0,0,0
458,         Malaysia,1989,Male,   1 236.459,   1 123.379,997.341,906.887,819.203,794.637,667.312,571.74,437.762,343.475,306.097,217.572,179.284,122.535,91.921,56.692,0,0,0,0,0
458,         Malaysia,1992,Both,   2 501.874,   2 335.440,   2 096.462,   1 910.053,   1 707.010,   1 633.452,   1 493.582,   1 282.688,   1 045.931,761.497,636.848,510.917,387.162,284.971,198.231,128.294,68.088,24.734,4.739,0.727,0.024
458,         Malaysia,1992,Female,   1 215.630,   1 134.690,   1 025.559,939.18,843.935,805.582,735.394,629.43,515.04,367.991,305.166,253.6,194.58,145.722,103.168,66.183,35.981,13.223,2.487,0.423,0.014
458,         Malaysia,1992,Male,   1 286.255,   1 200.762,   1 070.906,970.873,863.069,827.867,758.185,653.259,530.889,393.513,331.689,257.314,192.575,139.244,95.059,62.106,32.104,11.509,2.251,0.303,0.009
458,         Malaysia,1995,Both,   2 596.542,   2 452.863,   2 243.477,   2 013.261,   1 857.470,   1 662.972,   1 640.308,   1 413.989,   1 211.282,933.553,672.819,595.488,422.677,324.67,212.229,140.985,69.41,26.675,4.417,0.484,0.026
458,         Malaysia,1995,Female,   1 263.235,   1 192.613,   1 094.155,991.39,917.894,824.735,806.684,695.672,592.246,458.65,319.591,289.159,213.573,164.405,111.399,73.773,36.435,14.586,2.363,0.282,0.016
458,         Malaysia,1995,Male,   1 333.307,   1 260.251,   1 149.322,   1 021.871,939.579,838.236,833.624,718.318,619.035,474.902,353.229,306.33,209.105,160.268,100.829,67.213,32.977,12.089,2.052,0.201,0.01
458,         Malaysia,1998,Both,   2 668.970,   2 546.432,   2 385.423,   2 170.603,   1 985.403,   1 822.551,   1 699.998,   1 602.990,   1 350.136,   1 109.227,806.194,613.177,502.938,341.73,243.854,145.945,79.821,29.4,7.77,0.873,0.029
458,         Malaysia,1998,Female,   1 297.991,   1 239.924,   1 165.000,   1 069.322,984.427,902.114,837.825,785.443,660.216,540.949,390.245,291.827,249.993,175.385,125.781,77.814,42.145,15.739,4.332,0.47,0.018
458,         Malaysia,1998,Male,   1 370.966,   1 306.496,   1 220.416,   1 101.285,   1 000.988,920.445,862.176,817.544,689.919,568.275,415.943,321.337,252.948,166.354,118.078,68.138,37.679,13.661,3.439,0.403,0.011
458,         Malaysia,2001,Both,   2 688.555,   2 607.896,   2 508.973,   2 343.710,   2 148.935,   1 975.928,   1 784.828,   1 708.900,   1 492.423,   1 260.144,971.117,696.29,558.022,392.532,271.693,162.779,85.715,32.038,7.642,0.756,0.031
458,         Malaysia,2001,Female,   1 306.679,   1 268.919,   1 224.628,   1 150.729,   1 061.909,973.868,878.728,836.281,727.939,611.605,472.554,332.857,272.453,200.237,140.583,86.605,46.1,17.215,4.28,0.434,0.019
458,         Malaysia,2001,Male,   1 381.865,   1 338.967,   1 284.339,   1 192.984,   1 087.035,   1 002.065,906.103,872.616,764.48,648.533,498.56,363.423,285.567,192.303,131.119,76.181,39.621,14.824,3.362,0.321,0.012
458,         Malaysia,2004,Both,   2 576.076,   2 681.522,   2 568.914,   2 527.562,   2 373.222,   2 200.046,   1 911.752,   1 752.232,   1 568.417,   1 355.354,   1 106.724,826.571,639.999,441.965,317.832,188.939,91.203,36.13,8.272,1.344,0.033
458,         Malaysia,2004,Female,   1 256.373,   1 303.037,   1 250.848,   1 238.507,   1 161.779,   1 067.832,925.824,855.752,764.06,653.647,536.782,399.908,314.26,222.548,163.801,101.048,49.667,19.61,4.556,0.785,0.02
458,         Malaysia,2004,Male,   1 319.703,   1 378.482,   1 318.066,   1 289.055,   1 211.446,   1 132.210,985.924,896.481,804.358,701.703,569.941,426.662,325.738,219.418,154.035,87.895,41.538,16.519,3.715,0.56,0.013
458,         Malaysia,2007,Both,   2 444.740,   2 713.229,   2 701.825,   2 684.657,   2 614.000,   2 349.685,   2 043.739,   1 835.681,   1 653.792,   1 454.142,   1 222.135,951.473,712.104,508.15,355.854,222.318,106.523,40.158,10.263,1.334,0.043
458,         Malaysia,2007,Female,   1 192.171,   1 318.224,   1 313.244,   1 309.237,   1 267.152,   1 127.113,980.209,893.588,802.889,699.397,591.142,462.783,349.502,254.748,182.239,117.601,58.351,22.099,5.677,0.768,0.027
458,         Malaysia,2007,Male,   1 252.566,   1 395.006,   1 388.580,   1 375.418,   1 346.850,   1 222.581,   1 063.538,942.093,850.904,754.75,630.994,488.69,362.603,253.399,173.609,104.712,48.168,18.057,4.587,0.565,0.017
458,         Malaysia,2010,Both,   2 429.270,   2 630.265,   2 792.569,   2 813.645,   2 847.258,   2 670.450,   2 099.714,   1 918.992,   1 728.255,   1 559.668,   1 339.309,   1 068.095,827.109,540.13,411.561,257.268,124.851,42.65,10.056,1.111,0.063
458,         Malaysia,2010,Female,   1 180.182,   1 275.058,   1 356.790,   1 371.282,   1 380.224,   1 263.262,990.008,927.019,851.541,740.365,647.034,519.813,409.485,268.857,209.95,135.264,68.238,23.711,5.663,0.646,0.04
458,         Malaysia,2010,Male,   1 249.088,   1 355.207,   1 435.780,   1 442.364,   1 467.036,   1 407.187,   1 109.706,991.974,876.715,819.303,692.275,548.282,417.626,271.275,201.612,122.003,56.613,18.942,4.392,0.465,0.023
458,         Malaysia,2013,Both,   2 488.397,   2 516.611,   2 719.130,   2 941.162,   3 037.930,   2 901.046,   2 441.309,   1 994.255,   1 826.372,   1 635.655,   1 450.919,   1 196.644,933.308,664.525,429.736,302.601,154.4,56.105,14.066,2.466,0.087
458,         Malaysia,2013,Female,   1 204.512,   1 222.971,   1 319.224,   1 419.265,   1 451.715,   1 375.920,   1 151.373,950.047,894.63,797.491,692.498,584.598,460.79,334.056,219.45,158.622,82.736,31.239,7.901,1.407,0.054
458,         Malaysia,2013,Male,   1 283.883,   1 293.632,   1 399.899,   1 521.902,   1 586.236,   1 525.160,   1 289.973,   1 044.227,931.727,838.157,758.433,612.038,472.505,330.452,210.271,143.963,71.655,24.858,6.163,1.061,0.033
458,         Malaysia,2016,Both,   2 612.247,   2 487.395,   2 579.127,   2 847.072,   3 127.533,   3 129.029,   2 769.205,   2 200.175,   1 923.973,   1 714.701,   1 541.097,   1 318.577,   1 042.104,790.367,494.786,332.78,186.528,71.052,17.036,2.356,0.125
458,         Malaysia,2016,Female,   1 260.347,   1 210.318,   1 255.012,   1 380.431,   1 491.736,   1 474.395,   1 307.844,   1 041.326,930.151,849.181,740.794,642.346,514.555,398.93,253.651,175.498,99.69,39.058,9.692,1.367,0.077
458,         Malaysia,2016,Male,   1 351.900,   1 277.074,   1 324.110,   1 466.637,   1 635.811,   1 654.657,   1 461.379,   1 158.862,993.822,865.509,800.305,676.229,527.542,391.427,241.127,157.273,86.832,31.99,7.344,0.987,0.048
458,         Malaysia,2019,Both,   2 680.931,   2 545.066,   2 499.060,   2 684.897,   2 991.456,   3 190.426,   3 033.333,   2 552.065,   2 034.983,   1 834.690,   1 618.346,   1 429.307,   1 169.928,886.013,619.458,351.796,219.431,87.434,22.05,3.603,0.182
458,         Malaysia,2019,Female,   1 300.673,   1 231.880,   1 218.094,   1 306.278,   1 445.321,   1 514.775,   1 430.421,   1 209.769,971.182,899.773,801.752,688.391,580.815,445.996,320.732,184.77,118.016,47.483,12.562,2.097,0.111
458,         Malaysia,2019,Male,   1 380.260,   1 313.187,   1 280.963,   1 378.616,   1 546.137,   1 675.662,   1 602.927,   1 342.306,   1 063.807,934.914,816.588,740.919,589.107,440.011,298.717,167.019,101.41,39.948,9.488,1.506,0.071
104,         Myanmar,1950,Both,   2 396.966,   1 793.522,   1 677.788,   1 731.028,   1 668.002,   1 469.598,   1 331.192,   1 111.033,965.409,834.433,667.807,527.784,398.531,274.664,170.184,88.324,0,0,0,0,0
104,         Myanmar,1950,Female,   1 196.401,895.065,852.101,866.473,832.829,728.941,660.756,553.127,483.758,422.025,343.384,276.033,212.481,149.871,95.353,51.127,0,0,0,0,0
104,         Myanmar,1950,Male,   1 200.565,898.457,825.686,864.554,835.172,740.659,670.436,557.906,481.651,412.41,324.424,251.752,186.05,124.794,74.83,37.197,0,0,0,0,0
104,         Myanmar,1953,Both,   2 960.102,   1 976.253,   1 674.981,   1 649.882,   1 667.269,   1 532.426,   1 351.926,   1 186.528,987.175,857.822,711.303,550.058,415.312,289.188,178.39,94.173,0,0,0,0,0
104,         Myanmar,1953,Female,   1 512.732,986.72,842.412,835.59,834.549,765.653,672.538,592.69,496.818,436.301,366.953,289.329,222.707,158.718,100.554,54.743,0,0,0,0,0
104,         Myanmar,1953,Male,   1 447.373,989.53,832.567,814.292,832.718,766.771,679.384,593.834,490.357,421.519,344.351,260.73,192.606,130.472,77.837,39.433,0,0,0,0,0
104,         Myanmar,1956,Both,   3 365.416,   2 273.743,   1 774.499,   1 613.117,   1 632.245,   1 585.406,   1 398.731,   1 253.458,   1 045.235,886.35,753.907,589.427,440.151,307.804,190.23,98.913,0,0,0,0,0
104,         Myanmar,1956,Female,   1 729.548,   1 150.776,885.62,818.237,821.429,795.978,698.639,627.106,527.008,452.447,390.287,311.209,237.352,170.112,108.181,58.203,0,0,0,0,0
104,         Myanmar,1956,Male,   1 635.863,   1 122.970,888.883,794.882,810.82,789.431,700.095,626.355,518.23,433.902,363.619,278.216,202.796,137.689,82.045,40.709,0,0,0,0,0
104,         Myanmar,1959,Both,   3 481.204,   2 793.963,   1 984.198,   1 662.100,   1 576.860,   1 593.474,   1 484.548,   1 288.465,   1 138.629,927.864,787.871,642.219,472.614,331.214,207.336,107.789,0,0,0,0,0
104,         Myanmar,1959,Female,   1 774.455,   1 438.227,996.413,832.682,802.812,801.432,746.859,645.694,575.003,474.44,409.21,339.497,255.891,183.821,118.527,63.782,0,0,0,0,0
104,         Myanmar,1959,Male,   1 706.746,   1 355.742,987.777,829.407,774.046,792.035,737.682,642.763,563.623,453.423,378.665,302.729,216.729,147.403,88.818,44.014,0,0,0,0,0
104,         Myanmar,1962,Both,   3 564.752,   3 170.547,   2 392.774,   1 787.473,   1 570.058,   1 551.866,   1 524.581,   1 356.006,   1 191.773,   1 001.809,820.826,680.14,515.57,356.61,225.439,119.749,0,0,0,0,0
104,         Myanmar,1962,Female,   1 800.256,   1 638.242,   1 222.765,893.578,795.642,787.505,769.395,683.257,602.416,512.532,426.938,360.268,279.339,198.51,129.216,71.038,0,0,0,0,0
104,         Myanmar,1962,Male,   1 764.458,   1 532.328,   1 170.004,893.865,774.405,764.35,755.169,672.732,589.345,489.276,393.896,319.889,236.254,158.124,96.243,48.725,0,0,0,0,0
104,         Myanmar,1965,Both,   3 806.232,   3 264.608,   2 875.652,   2 049.558,   1 643.586,   1 507.848,   1 517.137,   1 430.593,   1 232.221,   1 084.615,870.269,713.587,561.803,388.371,244.876,130.017,0,0,0,0,0
104,         Myanmar,1965,Female,   1 926.568,   1 669.739,   1 486.753,   1 034.290,822.849,770.261,766.905,724.116,623.145,554.502,452.172,378.247,304.342,216.658,140.945,77.691,0,0,0,0,0
104,         Myanmar,1965,Male,   1 879.663,   1 594.868,   1 388.898,   1 015.268,820.737,737.587,750.231,706.477,609.076,530.114,418.096,335.341,257.46,171.715,103.933,52.325,0,0,0,0,0
104,         Myanmar,1968,Both,   4 106.098,   3 463.705,   3 102.447,   2 525.855,   1 796.569,   1 530.201,   1 472.429,   1 459.195,   1 313.373,   1 127.016,953.52,749.308,595.988,430.874,268.523,146.485,0,0,0,0,0
104,         Myanmar,1968,Female,   2 071.389,   1 762.358,   1 596.537,   1 299.009,900.627,773.114,752.028,739.004,667.374,575.317,494.369,396.462,322.637,239.494,154.269,87.078,0,0,0,0,0
104,         Myanmar,1968,Male,   2 034.703,   1 701.344,   1 505.911,   1 226.844,895.94,757.086,720.403,720.189,645.999,551.697,459.152,352.849,273.354,191.383,114.257,59.411,0,0,0,0,0
104,         Myanmar,1971,Both,   4 407.993,   3 693.224,   3 266.726,   2 924.296,   2 132.257,   1 634.466,   1 455.436,   1 446.547,   1 378.703,   1 186.432,   1 025.604,811.504,632.202,470.585,299.975,162.735,0,0,0,0,0
104,         Myanmar,1971,Female,   2 212.093,   1 874.869,   1 669.206,   1 512.814,   1 084.297,819.582,743.905,735.764,702.589,606.292,530.717,428.161,341.779,261.286,172.089,96.838,0,0,0,0,0
104,         Myanmar,1971,Male,   2 195.882,   1 818.347,   1 597.517,   1 411.485,   1 047.956,814.879,711.528,710.781,676.112,580.14,494.888,383.348,290.43,209.306,127.892,65.902,0,0,0,0,0
104,         Myanmar,1974,Both,   4 630.313,   4 002.495,   3 473.990,   3 104.543,   2 630.231,   1 831.646,   1 508.915,   1 408.952,   1 399.064,   1 273.105,   1 067.241,896.542,672.639,502.465,335.606,180.411,0,0,0,0,0
104,         Myanmar,1974,Female,   2 321.910,   2 021.829,   1 769.387,   1 593.353,   1 360.262,923.355,760.802,723.689,712.639,653.323,551.109,471.718,362.671,278.678,191.968,107.27,0,0,0,0,0
104,         Myanmar,1974,Male,   2 308.392,   1 980.661,   1 704.601,   1 511.192,   1 269.972,908.29,748.112,685.263,686.422,619.781,516.134,424.827,309.971,223.79,143.64,73.143,0,0,0,0,0
104,         Myanmar,1977,Both,   4 856.988,   4 292.019,   3 735.631,   3 281.484,   2 936.241,   2 237.498,   1 635.375,   1 415.641,   1 376.167,   1 321.851,   1 137.965,949.802,738.908,533.637,363.975,205.115,0,0,0,0,0
